,Date,Year,Month,Day,TAVE (C),SNOW (in),PRCP (in)
436,2005-03-12,2005,3,12,3.3333333333333335,1.0,0.24
437,2005-03-13,2005,3,13,4.444444444444445,0.0,0.0
438,2005-03-14,2005,3,14,1.1111111111111112,0.0,0.0
439,2005-03-15,2005,3,15,2.7777777777777777,0.0,0.0
440,2005-03-16,2005,3,16,3.888888888888889,0.0,0.0
441,2005-03-17,2005,3,17,5.0,0.0,0.0
442,2005-03-18,2005,3,18,6.666666666666667,0.0,0.0
443,2005-03-19,2005,3,19,6.111111111111111,0.0,0.0
444,2005-03-20,2005,3,20,5.555555555555555,0.0,0.14
445,2005-03-21,2005,3,21,5.555555555555555,0.0,0.01
446,2005-03-22,2005,3,22,7.777777777777778,0.0,0.0
447,2005-03-23,2005,3,23,4.444444444444445,1.0,0.8
448,2005-03-24,2005,3,24,3.888888888888889,0.0,0.1
449,2005-03-25,2005,3,25,6.666666666666667,0.0,0.0
450,2005-03-26,2005,3,26,6.111111111111111,0.0,0.0
451,2005-03-27,2005,3,27,6.666666666666667,0.0,0.04
452,2005-03-28,2005,3,28,6.111111111111111,0.0,2.98
453,2005-03-29,2005,3,29,11.11111111111111,0.0,0.0
454,2005-03-30,2005,3,30,12.222222222222221,0.0,0.0
455,2005-03-31,2005,3,31,8.88888888888889,0.0,0.01
456,2005-04-01,2005,4,1,8.333333333333334,0.0,0.02
457,2005-04-02,2005,4,2,9.444444444444445,0.0,1.8
458,2005-04-03,2005,4,3,7.222222222222222,0.0,0.09
459,2005-04-04,2005,4,4,10.0,0.0,0.0
460,2005-04-05,2005,4,5,13.333333333333334,0.0,0.0
461,2005-04-06,2005,4,6,17.77777777777778,0.0,0.0
462,2005-04-07,2005,4,7,17.77777777777778,0.0,0.47
463,2005-04-08,2005,4,8,11.666666666666666,0.0,0.38
464,2005-04-09,2005,4,9,12.222222222222221,0.0,0.0
465,2005-4-10,2005,4,10,15.0,0.0,0.0
466,2005-04-11,2005,4,11,11.11111111111111,0.0,0.0
467,2005-04-12,2005,4,12,8.88888888888889,0.0,0.0
468,2005-04-13,2005,4,13,9.444444444444445,0.0,0.0
469,2005-04-14,2005,4,14,12.777777777777779,0.0,0.0
470,2005-04-15,2005,4,15,9.444444444444445,0.0,0.0
471,2005-04-16,2005,4,16,11.11111111111111,0.0,0.0
472,2005-04-17,2005,4,17,15.555555555555555,0.0,0.0
473,2005-04-18,2005,4,18,18.88888888888889,0.0,0.0
474,2005-04-19,2005,4,19,17.77777777777778,0.0,0.0
475,2005-04-20,2005,4,20,24.444444444444443,0.0,0.0
476,2005-04-21,2005,4,21,16.11111111111111,0.0,0.0
477,2005-04-22,2005,4,22,11.11111111111111,0.0,0.0
478,2005-04-23,2005,4,23,12.222222222222221,0.0,0.99
479,2005-04-24,2005,4,24,10.0,0.0,0.16
480,2005-04-25,2005,4,25,8.333333333333334,0.0,0.01
481,2005-04-26,2005,4,26,15.0,0.0,0.0
482,2005-04-27,2005,4,27,15.0,0.0,0.49
483,2005-04-28,2005,4,28,14.444444444444445,0.0,0.0
484,2005-04-29,2005,4,29,13.333333333333334,0.0,0.0
485,2005-04-30,2005,4,30,12.222222222222221,0.0,0.4
486,2005-05-01,2005,5,1,14.444444444444445,0.0,0.15
487,2005-05-02,2005,5,2,12.777777777777779,0.0,0.23
488,2005-05-03,2005,5,3,10.0,0.0,0.0
489,2005-05-04,2005,5,4,11.666666666666666,0.0,0.0
490,2005-05-05,2005,5,5,12.777777777777779,0.0,0.0
491,2005-05-06,2005,5,6,10.0,0.0,0.02
492,2005-05-07,2005,5,7,12.777777777777779,0.0,0.01
493,2005-05-08,2005,5,8,13.88888888888889,0.0,0.0
494,2005-05-09,2005,5,9,16.11111111111111,0.0,0.0
495,2005-5-10,2005,5,10,15.0,0.0,0.0
496,2005-05-11,2005,5,11,16.666666666666668,0.0,0.0
497,2005-05-12,2005,5,12,16.11111111111111,0.0,0.0
498,2005-05-13,2005,5,13,12.777777777777779,0.0,0.0
499,2005-05-14,2005,5,14,17.77777777777778,0.0,0.0
500,2005-05-15,2005,5,15,20.0,0.0,0.01
501,2005-05-16,2005,5,16,17.22222222222222,0.0,0.0
502,2005-05-17,2005,5,17,16.11111111111111,0.0,0.0
503,2005-05-18,2005,5,18,16.666666666666668,0.0,0.0
504,2005-05-19,2005,5,19,16.666666666666668,0.0,0.0
505,2005-05-20,2005,5,20,11.666666666666666,0.0,0.11
506,2005-05-21,2005,5,21,15.0,0.0,0.26
507,2005-05-22,2005,5,22,13.88888888888889,0.0,0.1
508,2005-05-23,2005,5,23,13.88888888888889,0.0,0.0
509,2005-05-24,2005,5,24,13.333333333333334,0.0,0.05
510,2005-05-25,2005,5,25,10.555555555555555,0.0,0.26
511,2005-05-26,2005,5,26,12.777777777777779,0.0,0.13
512,2005-05-27,2005,5,27,20.0,0.0,0.0
513,2005-05-28,2005,5,28,20.0,0.0,0.15
514,2005-05-29,2005,5,29,18.333333333333332,0.0,0.0
515,2005-05-30,2005,5,30,18.88888888888889,0.0,0.0
516,2005-05-31,2005,5,31,20.0,0.0,0.0
517,2005-06-01,2005,6,1,16.11111111111111,0.0,0.0
518,2005-06-02,2005,6,2,16.666666666666668,0.0,0.0
519,2005-06-03,2005,6,3,17.22222222222222,0.0,0.22
520,2005-06-04,2005,6,4,22.22222222222222,0.0,0.13
521,2005-06-05,2005,6,5,25.0,0.0,0.0
522,2005-06-06,2005,6,6,25.0,0.0,0.58
523,2005-06-07,2005,6,7,25.0,0.0,0.0
524,2005-06-08,2005,6,8,28.333333333333332,0.0,0.0
525,2005-06-09,2005,6,9,26.666666666666668,0.0,0.0
526,2005-6-10,2005,6,10,24.444444444444443,0.0,0.47
527,2005-06-11,2005,6,11,25.555555555555557,0.0,0.46
528,2005-06-12,2005,6,12,26.666666666666668,0.0,0.0
529,2005-06-13,2005,6,13,27.77777777777778,0.0,0.0
530,2005-06-14,2005,6,14,29.444444444444443,0.0,0.0
531,2005-06-15,2005,6,15,22.77777777777778,0.0,0.0
532,2005-06-16,2005,6,16,21.11111111111111,0.0,0.29
533,2005-06-17,2005,6,17,19.444444444444443,0.0,0.0
534,2005-06-18,2005,6,18,20.555555555555557,0.0,0.0
535,2005-06-19,2005,6,19,19.444444444444443,0.0,0.0
536,2005-06-20,2005,6,20,20.0,0.0,0.0
537,2005-06-21,2005,6,21,21.666666666666668,0.0,0.0
538,2005-06-22,2005,6,22,23.333333333333332,0.0,0.08
539,2005-06-23,2005,6,23,21.11111111111111,0.0,0.0
540,2005-06-24,2005,6,24,23.333333333333332,0.0,0.0
541,2005-06-25,2005,6,25,26.666666666666668,0.0,0.0
542,2005-06-26,2005,6,26,28.333333333333332,0.0,0.0
543,2005-06-27,2005,6,27,23.88888888888889,0.0,0.59
544,2005-06-28,2005,6,28,26.11111111111111,0.0,0.16
545,2005-06-29,2005,6,29,26.11111111111111,0.0,0.23
546,2005-06-30,2005,6,30,25.0,0.0,0.0
547,2005-07-01,2005,7,1,25.0,0.0,0.01
548,2005-07-02,2005,7,2,24.444444444444443,0.0,0.0
549,2005-07-03,2005,7,3,22.22222222222222,0.0,0.0
550,2005-07-04,2005,7,4,22.77777777777778,0.0,0.0
551,2005-07-05,2005,7,5,23.88888888888889,0.0,0.03
552,2005-07-06,2005,7,6,24.444444444444443,0.0,1.52
553,2005-07-07,2005,7,7,20.555555555555557,0.0,0.0
554,2005-07-08,2005,7,8,17.77777777777778,0.0,1.46
555,2005-07-09,2005,7,9,22.22222222222222,0.0,0.0
556,2005-7-10,2005,7,10,26.11111111111111,0.0,0.0
557,2005-07-11,2005,7,11,27.22222222222222,0.0,0.0
558,2005-07-12,2005,7,12,25.0,0.0,0.0
559,2005-07-13,2005,7,13,22.77777777777778,0.0,0.04
560,2005-07-14,2005,7,14,25.555555555555557,0.0,0.0
561,2005-07-15,2005,7,15,26.11111111111111,0.0,0.0
562,2005-07-16,2005,7,16,25.555555555555557,0.0,0.0
563,2005-07-17,2005,7,17,25.555555555555557,0.0,0.42
564,2005-07-18,2005,7,18,28.333333333333332,0.0,0.0
565,2005-07-19,2005,7,19,29.444444444444443,0.0,0.0
566,2005-07-20,2005,7,20,28.333333333333332,0.0,0.0
567,2005-07-21,2005,7,21,27.77777777777778,0.0,0.0
568,2005-07-22,2005,7,22,28.333333333333332,0.0,0.0
569,2005-07-23,2005,7,23,26.11111111111111,0.0,0.01
570,2005-07-24,2005,7,24,25.555555555555557,0.0,0.0
571,2005-07-25,2005,7,25,27.22222222222222,0.0,0.03
572,2005-07-26,2005,7,26,30.0,0.0,0.0
573,2005-07-27,2005,7,27,29.444444444444443,0.0,0.04
574,2005-07-28,2005,7,28,24.444444444444443,0.0,0.0
575,2005-07-29,2005,7,29,25.555555555555557,0.0,0.0
576,2005-07-30,2005,7,30,26.666666666666668,0.0,0.0
577,2005-07-31,2005,7,31,24.444444444444443,0.0,0.0
578,2005-08-01,2005,8,1,25.555555555555557,0.0,0.0
579,2005-08-02,2005,8,2,29.444444444444443,0.0,0.0
580,2005-08-03,2005,8,3,30.0,0.0,0.0
581,2005-08-04,2005,8,4,30.555555555555557,0.0,0.0
582,2005-08-05,2005,8,5,31.666666666666668,0.0,0.0
583,2005-08-06,2005,8,6,27.22222222222222,0.0,0.0
584,2005-08-07,2005,8,7,26.666666666666668,0.0,0.0
585,2005-08-08,2005,8,8,26.11111111111111,0.0,0.01
586,2005-08-09,2005,8,9,25.555555555555557,0.0,0.0
587,2005-8-10,2005,8,10,27.22222222222222,0.0,0.0
588,2005-08-11,2005,8,11,30.0,0.0,0.0
589,2005-08-12,2005,8,12,30.555555555555557,0.0,0.0
590,2005-08-13,2005,8,13,32.22222222222222,0.0,0.0
591,2005-08-14,2005,8,14,28.88888888888889,0.0,3.1
592,2005-08-15,2005,8,15,23.333333333333332,0.0,0.02
593,2005-08-16,2005,8,16,22.22222222222222,0.0,0.0
594,2005-08-17,2005,8,17,25.555555555555557,0.0,0.0
595,2005-08-18,2005,8,18,23.88888888888889,0.0,0.0
596,2005-08-19,2005,8,19,23.333333333333332,0.0,0.75
597,2005-08-20,2005,8,20,25.555555555555557,0.0,0.0
598,2005-08-21,2005,8,21,29.444444444444443,0.0,0.0
599,2005-08-22,2005,8,22,26.666666666666668,0.0,0.0
600,2005-08-23,2005,8,23,23.88888888888889,0.0,0.0
601,2005-08-24,2005,8,24,23.333333333333332,0.0,0.0
602,2005-08-25,2005,8,25,23.333333333333332,0.0,0.0
603,2005-08-26,2005,8,26,24.444444444444443,0.0,0.0
604,2005-08-27,2005,8,27,24.444444444444443,0.0,0.0
605,2005-08-28,2005,8,28,25.0,0.0,0.01
606,2005-08-29,2005,8,29,26.666666666666668,0.0,0.0
607,2005-08-30,2005,8,30,26.666666666666668,0.0,0.04
608,2005-08-31,2005,8,31,26.666666666666668,0.0,0.03
609,2005-09-01,2005,9,1,25.0,0.0,0.0
610,2005-09-02,2005,9,2,25.555555555555557,0.0,0.0
611,2005-09-03,2005,9,3,23.88888888888889,0.0,0.0
612,2005-09-04,2005,9,4,23.333333333333332,0.0,0.0
613,2005-09-05,2005,9,5,22.77777777777778,0.0,0.0
614,2005-09-06,2005,9,6,22.77777777777778,0.0,0.0
615,2005-09-07,2005,9,7,22.22222222222222,0.0,0.0
616,2005-09-08,2005,9,8,24.444444444444443,0.0,0.0
617,2005-09-09,2005,9,9,23.333333333333332,0.0,0.0
618,2005-9-10,2005,9,10,23.333333333333332,0.0,0.0
619,2005-09-11,2005,9,11,20.555555555555557,0.0,0.0
620,2005-09-12,2005,9,12,25.555555555555557,0.0,0.0
621,2005-09-13,2005,9,13,27.77777777777778,0.0,0.0
622,2005-09-14,2005,9,14,25.0,0.0,0.06
623,2005-09-15,2005,9,15,26.666666666666668,0.0,0.1
624,2005-09-16,2005,9,16,25.555555555555557,0.0,0.0
625,2005-09-17,2005,9,17,25.555555555555557,0.0,0.09
626,2005-09-18,2005,9,18,23.333333333333332,0.0,0.0
627,2005-09-19,2005,9,19,24.444444444444443,0.0,0.0
628,2005-09-20,2005,9,20,25.0,0.0,0.0
629,2005-09-21,2005,9,21,23.333333333333332,0.0,0.0
630,2005-09-22,2005,9,22,25.0,0.0,0.0
631,2005-09-23,2005,9,23,25.555555555555557,0.0,0.0
632,2005-09-24,2005,9,24,18.333333333333332,0.0,0.0
633,2005-09-25,2005,9,25,18.88888888888889,0.0,0.0
634,2005-09-26,2005,9,26,22.77777777777778,0.0,0.17
635,2005-09-27,2005,9,27,20.555555555555557,0.0,0.0
636,2005-09-28,2005,9,28,18.88888888888889,0.0,0.0
637,2005-09-29,2005,9,29,18.333333333333332,0.0,0.06
638,2005-09-30,2005,9,30,15.0,0.0,0.0
639,2005-10-1,2005,10,1,17.77777777777778,0.0,0.0
640,2005-10-2,2005,10,2,20.555555555555557,0.0,0.0
641,2005-10-3,2005,10,3,20.555555555555557,0.0,0.0
642,2005-10-4,2005,10,4,21.666666666666668,0.0,0.0
643,2005-10-5,2005,10,5,21.666666666666668,0.0,0.0
644,2005-10-6,2005,10,6,21.666666666666668,0.0,0.0
645,2005-10-7,2005,10,7,22.77777777777778,0.0,0.23
646,2005-10-8,2005,10,8,17.22222222222222,0.0,4.26
647,2005-10-9,2005,10,9,13.333333333333334,0.0,0.01
648,2005-10-10,2005,10,10,15.0,0.0,0.07
649,2005-10-11,2005,10,11,16.11111111111111,0.0,0.13
650,2005-10-12,2005,10,12,12.777777777777779,0.0,4.26
651,2005-10-13,2005,10,13,14.444444444444445,0.0,2.75
652,2005-10-14,2005,10,14,15.555555555555555,0.0,1.54
653,2005-10-15,2005,10,15,18.333333333333332,0.0,0.0
654,2005-10-16,2005,10,16,14.444444444444445,0.0,0.0
655,2005-10-17,2005,10,17,15.0,0.0,0.0
656,2005-10-18,2005,10,18,16.11111111111111,0.0,0.0
657,2005-10-19,2005,10,19,15.555555555555555,0.0,0.0
658,2005-10-20,2005,10,20,13.333333333333334,0.0,0.0
659,2005-10-21,2005,10,21,12.222222222222221,0.0,0.0
660,2005-10-22,2005,10,22,10.555555555555555,0.0,1.12
661,2005-10-23,2005,10,23,10.0,0.0,0.0
662,2005-10-24,2005,10,24,8.333333333333334,0.0,1.09
663,2005-10-25,2005,10,25,7.222222222222222,0.0,1.26
664,2005-10-26,2005,10,26,7.222222222222222,0.0,0.01
665,2005-10-27,2005,10,27,6.666666666666667,0.0,0.0
666,2005-10-28,2005,10,28,7.777777777777778,0.0,0.0
667,2005-10-29,2005,10,29,7.222222222222222,0.0,0.0
668,2005-10-30,2005,10,30,13.333333333333334,0.0,0.0
669,2005-10-31,2005,10,31,14.444444444444445,0.0,0.0
670,2005-11-01,2005,11,1,16.11111111111111,0.0,0.0
671,2005-11-02,2005,11,2,11.11111111111111,0.0,0.0
672,2005-11-03,2005,11,3,13.333333333333334,0.0,0.0
673,2005-11-04,2005,11,4,15.555555555555555,0.0,0.0
674,2005-11-05,2005,11,5,17.77777777777778,0.0,0.0
675,2005-11-06,2005,11,6,16.11111111111111,0.0,0.01
676,2005-11-07,2005,11,7,13.88888888888889,0.0,0.0
677,2005-11-08,2005,11,8,13.333333333333334,0.0,0.0
678,2005-11-09,2005,11,9,12.777777777777779,0.0,0.28
679,2005-11-10,2005,11,10,11.11111111111111,0.0,0.08
680,2005-11-11,2005,11,11,6.666666666666667,0.0,0.0
681,2005-11-12,2005,11,12,8.333333333333334,0.0,0.0
682,2005-11-13,2005,11,13,13.88888888888889,0.0,0.0
683,2005-11-14,2005,11,14,14.444444444444445,0.0,0.0
684,2005-11-15,2005,11,15,12.777777777777779,0.0,0.02
685,2005-11-16,2005,11,16,13.88888888888889,0.0,0.84
686,2005-11-17,2005,11,17,5.0,0.0,0.03
687,2005-11-18,2005,11,18,2.7777777777777777,0.0,0.0
688,2005-11-19,2005,11,19,4.444444444444445,0.0,0.0
689,2005-11-20,2005,11,20,8.88888888888889,0.0,0.0
690,2005-11-21,2005,11,21,9.444444444444445,0.0,0.55
691,2005-11-22,2005,11,22,5.555555555555555,0.0,0.84
692,2005-11-23,2005,11,23,0.0,0.0,0.0
693,2005-11-24,2005,11,24,2.7777777777777777,0.0,0.1
694,2005-11-25,2005,11,25,-2.2222222222222223,0.0,0.0
695,2005-11-26,2005,11,26,1.6666666666666667,0.0,0.0
696,2005-11-27,2005,11,27,7.777777777777778,0.0,0.0
697,2005-11-28,2005,11,28,12.777777777777779,0.0,0.0
698,2005-11-29,2005,11,29,16.11111111111111,0.0,0.71
699,2005-11-30,2005,11,30,12.222222222222221,0.0,1.01
700,2005-12-01,2005,12,1,6.111111111111111,0.0,0.0
701,2005-12-02,2005,12,2,3.3333333333333335,0.0,0.0
702,2005-12-03,2005,12,3,0.5555555555555556,0.0,0.0
703,2005-12-04,2005,12,4,-0.5555555555555556,2.5,0.32
704,2005-12-05,2005,12,5,0.5555555555555556,0.0,0.0
705,2005-12-06,2005,12,6,0.5555555555555556,1.0,0.07
706,2005-12-07,2005,12,7,-1.6666666666666667,0.0,0.0
707,2005-12-08,2005,12,8,-2.7777777777777777,0.0,0.0
708,2005-12-09,2005,12,9,1.1111111111111112,5.8,0.74
709,2005-12-10,2005,12,10,0.0,0.0,0.0
710,2005-12-11,2005,12,11,1.6666666666666667,0.0,0.0
711,2005-12-12,2005,12,12,-0.5555555555555556,0.0,0.0
712,2005-12-13,2005,12,13,-5.555555555555555,0.0,0.0
713,2005-12-14,2005,12,14,-7.222222222222222,0.0,0.0
714,2005-12-15,2005,12,15,-2.2222222222222223,0.0,0.24
715,2005-12-16,2005,12,16,7.777777777777778,0.0,1.58
716,2005-12-17,2005,12,17,2.7777777777777777,0.0,0.0
717,2005-12-18,2005,12,18,2.2222222222222223,0.0,0.0
718,2005-12-19,2005,12,19,0.0,0.0,0.0
719,2005-12-20,2005,12,20,-1.6666666666666667,0.0,0.0
720,2005-12-21,2005,12,21,-1.6666666666666667,0.0,0.0
721,2005-12-22,2005,12,22,0.5555555555555556,0.0,0.0
722,2005-12-23,2005,12,23,6.111111111111111,0.0,0.0
723,2005-12-24,2005,12,24,9.444444444444445,0.0,0.0
724,2005-12-25,2005,12,25,8.333333333333334,0.0,0.84
725,2005-12-26,2005,12,26,7.777777777777778,0.0,0.11
726,2005-12-27,2005,12,27,4.444444444444445,0.0,0.0
727,2005-12-28,2005,12,28,5.555555555555555,0.0,0.0
728,2005-12-29,2005,12,29,9.444444444444445,0.0,0.56
729,2005-12-30,2005,12,30,4.444444444444445,0.0,0.0
730,2005-12-31,2005,12,31,1.1111111111111112,0.4,0.14
731,2006-01-01,2006,1,1,2.7777777777777777,0.0,0.0
732,2006-01-02,2006,1,2,6.666666666666667,0.0,0.63
733,2006-01-03,2006,1,3,2.7777777777777777,0.0,1.13
734,2006-01-04,2006,1,4,1.1111111111111112,0.0,0.0
735,2006-01-05,2006,1,5,6.666666666666667,0.0,0.05
736,2006-01-06,2006,1,6,2.7777777777777777,0.0,0.0
737,2006-01-07,2006,1,7,-1.1111111111111112,0.0,0.0
738,2006-01-08,2006,1,8,4.444444444444445,0.0,0.0
739,2006-01-09,2006,1,9,11.11111111111111,0.0,0.0
740,2006-1-10,2006,1,10,7.222222222222222,0.0,0.0
741,2006-01-11,2006,1,11,8.333333333333334,0.0,0.23
742,2006-01-12,2006,1,12,10.555555555555555,0.0,0.0
743,2006-01-13,2006,1,13,9.444444444444445,0.0,0.0
744,2006-01-14,2006,1,14,6.666666666666667,0.0,1.17
745,2006-01-15,2006,1,15,-4.444444444444445,2.0,0.12
746,2006-01-16,2006,1,16,-4.444444444444445,0.0,0.0
747,2006-01-17,2006,1,17,1.6666666666666667,0.0,0.16
748,2006-01-18,2006,1,18,8.333333333333334,0.0,0.59
749,2006-01-19,2006,1,19,5.0,0.0,0.0
750,2006-01-20,2006,1,20,11.11111111111111,0.0,0.0
751,2006-01-21,2006,1,21,10.555555555555555,0.0,0.0
752,2006-01-22,2006,1,22,3.3333333333333335,0.0,0.0
753,2006-01-23,2006,1,23,3.3333333333333335,0.0,0.68
754,2006-01-24,2006,1,24,5.0,0.0,0.0
755,2006-01-25,2006,1,25,3.3333333333333335,0.0,0.0
756,2006-01-26,2006,1,26,-0.5555555555555556,0.0,0.0
757,2006-01-27,2006,1,27,1.1111111111111112,0.0,0.0
758,2006-01-28,2006,1,28,8.88888888888889,0.0,0.0
759,2006-01-29,2006,1,29,9.444444444444445,0.0,0.14
760,2006-01-30,2006,1,30,11.666666666666666,0.0,0.01
761,2006-01-31,2006,1,31,5.0,0.0,0.08
762,2006-02-01,2006,2,1,3.888888888888889,0.0,0.0
763,2006-02-02,2006,2,2,7.222222222222222,0.0,0.0
764,2006-02-03,2006,2,3,12.222222222222221,0.0,0.58
765,2006-02-04,2006,2,4,8.88888888888889,0.0,0.23
766,2006-02-05,2006,2,5,7.777777777777778,0.0,0.15
767,2006-02-06,2006,2,6,2.7777777777777777,0.0,0.0
768,2006-02-07,2006,2,7,2.7777777777777777,0.0,0.0
769,2006-02-08,2006,2,8,0.0,0.0,0.0
770,2006-02-09,2006,2,9,-1.1111111111111112,0.0,0.0
771,2006-2-10,2006,2,10,0.0,0.0,0.0
772,2006-02-11,2006,2,11,0.0,2.8,0.2
773,2006-02-12,2006,2,12,-3.3333333333333335,24.1,1.66
774,2006-02-13,2006,2,13,-2.2222222222222223,0.0,0.0
775,2006-02-14,2006,2,14,1.6666666666666667,0.0,0.0
776,2006-02-15,2006,2,15,7.777777777777778,0.0,0.0
777,2006-02-16,2006,2,16,10.0,0.0,0.0
778,2006-02-17,2006,2,17,7.222222222222222,0.0,0.06
779,2006-02-18,2006,2,18,-3.888888888888889,0.0,0.0
780,2006-02-19,2006,2,19,-5.0,0.0,0.0
781,2006-02-20,2006,2,20,-1.6666666666666667,0.0,0.0
782,2006-02-21,2006,2,21,2.2222222222222223,0.0,0.0
783,2006-02-22,2006,2,22,3.888888888888889,0.0,0.0
784,2006-02-23,2006,2,23,6.111111111111111,0.0,0.0
785,2006-02-24,2006,2,24,1.6666666666666667,0.0,0.0
786,2006-02-25,2006,2,25,3.888888888888889,0.0,0.0
787,2006-02-26,2006,2,26,-4.444444444444445,0.0,0.0
788,2006-02-27,2006,2,27,-4.444444444444445,0.0,0.0
789,2006-02-28,2006,2,28,-2.2222222222222223,0.0,0.0
790,2006-03-01,2006,3,1,1.1111111111111112,0.0,0.0
791,2006-03-02,2006,3,2,0.0,1.3,0.52
792,2006-03-03,2006,3,3,-2.2222222222222223,0.0,0.0
793,2006-03-04,2006,3,4,0.0,0.0,0.0
794,2006-03-05,2006,3,5,3.3333333333333335,0.0,0.0
795,2006-03-06,2006,3,6,2.7777777777777777,0.0,0.0
796,2006-03-07,2006,3,7,2.7777777777777777,0.0,0.0
797,2006-03-08,2006,3,8,3.888888888888889,0.0,0.0
798,2006-03-09,2006,3,9,7.777777777777778,0.0,0.0
799,2006-3-10,2006,3,10,16.11111111111111,0.0,0.0
800,2006-03-11,2006,3,11,12.777777777777779,0.0,0.0
801,2006-03-12,2006,3,12,11.11111111111111,0.0,0.23
802,2006-03-13,2006,3,13,13.333333333333334,0.0,0.0
803,2006-03-14,2006,3,14,10.555555555555555,0.0,0.03
804,2006-03-15,2006,3,15,5.0,0.0,0.0
805,2006-03-16,2006,3,16,5.555555555555555,0.0,0.0
806,2006-03-17,2006,3,17,3.888888888888889,0.0,0.0
807,2006-03-18,2006,3,18,2.2222222222222223,0.0,0.0
808,2006-03-19,2006,3,19,2.2222222222222223,0.0,0.0
809,2006-03-20,2006,3,20,1.1111111111111112,0.0,0.0
810,2006-03-21,2006,3,21,1.1111111111111112,0.0,0.0
811,2006-03-22,2006,3,22,3.888888888888889,0.0,0.0
812,2006-03-23,2006,3,23,6.666666666666667,0.0,0.0
813,2006-03-24,2006,3,24,7.777777777777778,0.0,0.0
814,2006-03-25,2006,3,25,6.111111111111111,0.0,0.0
815,2006-03-26,2006,3,26,6.666666666666667,0.0,0.02
816,2006-03-27,2006,3,27,8.88888888888889,0.0,0.0
817,2006-03-28,2006,3,28,9.444444444444445,0.0,0.0
818,2006-03-29,2006,3,29,11.11111111111111,0.0,0.0
819,2006-03-30,2006,3,30,13.333333333333334,0.0,0.0
820,2006-03-31,2006,3,31,15.555555555555555,0.0,0.0
821,2006-04-01,2006,4,1,17.77777777777778,0.0,0.0
822,2006-04-02,2006,4,2,14.444444444444445,0.0,0.0
823,2006-04-03,2006,4,3,11.666666666666666,0.0,0.65
824,2006-04-04,2006,4,4,9.444444444444445,0.0,0.07
825,2006-04-05,2006,4,5,4.444444444444445,0.1,0.18
826,2006-04-06,2006,4,6,7.777777777777778,0.0,0.0
827,2006-04-07,2006,4,7,13.333333333333334,0.0,0.01
828,2006-04-08,2006,4,8,10.0,0.0,0.61
829,2006-04-09,2006,4,9,8.88888888888889,0.0,0.0
830,2006-4-10,2006,4,10,11.11111111111111,0.0,0.0
831,2006-04-11,2006,4,11,13.88888888888889,0.0,0.0
832,2006-04-12,2006,4,12,13.88888888888889,0.0,0.0
833,2006-04-13,2006,4,13,19.444444444444443,0.0,0.0
834,2006-04-14,2006,4,14,16.11111111111111,0.0,0.21
835,2006-04-15,2006,4,15,18.88888888888889,0.0,0.0
836,2006-04-16,2006,4,16,15.0,0.0,0.0
837,2006-04-17,2006,4,17,12.777777777777779,0.0,0.0
838,2006-04-18,2006,4,18,15.555555555555555,0.0,0.0
839,2006-04-19,2006,4,19,17.22222222222222,0.0,0.0
840,2006-04-20,2006,4,20,20.555555555555557,0.0,0.0
841,2006-04-21,2006,4,21,12.777777777777779,0.0,0.0
842,2006-04-22,2006,4,22,7.222222222222222,0.0,1.23
843,2006-04-23,2006,4,23,11.666666666666666,0.0,2.34
844,2006-04-24,2006,4,24,12.777777777777779,0.0,0.23
845,2006-04-25,2006,4,25,15.555555555555555,0.0,0.03
846,2006-04-26,2006,4,26,10.555555555555555,0.0,0.0
847,2006-04-27,2006,4,27,16.11111111111111,0.0,0.0
848,2006-04-28,2006,4,28,13.333333333333334,0.0,0.0
849,2006-04-29,2006,4,29,12.777777777777779,0.0,0.0
850,2006-04-30,2006,4,30,13.88888888888889,0.0,0.0
851,2006-05-01,2006,5,1,16.11111111111111,0.0,0.0
852,2006-05-02,2006,5,2,15.555555555555555,0.0,0.0
853,2006-05-03,2006,5,3,16.666666666666668,0.0,0.09
854,2006-05-04,2006,5,4,20.0,0.0,0.0
855,2006-05-05,2006,5,5,22.22222222222222,0.0,0.0
856,2006-05-06,2006,5,6,17.77777777777778,0.0,0.0
857,2006-05-07,2006,5,7,13.88888888888889,0.0,0.0
858,2006-05-08,2006,5,8,14.444444444444445,0.0,0.0
859,2006-05-09,2006,5,9,14.444444444444445,0.0,0.0
860,2006-5-10,2006,5,10,16.11111111111111,0.0,0.0
861,2006-05-11,2006,5,11,15.0,0.0,0.1
862,2006-05-12,2006,5,12,18.333333333333332,0.0,1.53
863,2006-05-13,2006,5,13,16.666666666666668,0.0,0.0
864,2006-05-14,2006,5,14,13.333333333333334,0.0,0.0
865,2006-05-15,2006,5,15,13.88888888888889,0.0,0.64
866,2006-05-16,2006,5,16,14.444444444444445,0.0,0.67
867,2006-05-17,2006,5,17,17.22222222222222,0.0,0.0
868,2006-05-18,2006,5,18,18.333333333333332,0.0,0.24
869,2006-05-19,2006,5,19,13.333333333333334,0.0,1.04
870,2006-05-20,2006,5,20,15.0,0.0,0.0
871,2006-05-21,2006,5,21,15.555555555555555,0.0,0.05
872,2006-05-22,2006,5,22,13.333333333333334,0.0,0.0
873,2006-05-23,2006,5,23,13.88888888888889,0.0,0.0
874,2006-05-24,2006,5,24,17.22222222222222,0.0,0.0
875,2006-05-25,2006,5,25,19.444444444444443,0.0,0.0
